-270.0,-6.458
-269.0,-6.457
-268.0,-6.456
-267.0,-6.455
-266.0,-6.453
-265.0,-6.452
-264.0,-6.45
-263.0,-6.448
-262.0,-6.446
-261.0,-6.444
-260.0,-6.441
-259.0,-6.438
-258.0,-6.435
-257.0,-6.432
-256.0,-6.429
-255.0,-6.425
-254.0,-6.421
-253.0,-6.417
-252.0,-6.413
-251.0,-6.408
-250.0,-6.404
-249.0,-6.399
-248.0,-6.393
-247.0,-6.388
-246.0,-6.382
-245.0,-6.377
-244.0,-6.37
-243.0,-6.364
-242.0,-6.358
-241.0,-6.351
-240.0,-6.344
-239.0,-6.337
-238.0,-6.329
-237.0,-6.322
-236.0,-6.314
-235.0,-6.306
-234.0,-6.297
-233.0,-6.289
-232.0,-6.28
-231.0,-6.271
-230.0,-6.262
-229.0,-6.252
-228.0,-6.243
-227.0,-6.233
-226.0,-6.223
-225.0,-6.213
-224.0,-6.202
-223.0,-6.192
-222.0,-6.181
-221.0,-6.17
-220.0,-6.158
-219.0,-6.147
-218.0,-6.135
-217.0,-6.123
-216.0,-6.111
-215.0,-6.099
-214.0,-6.087
-213.0,-6.074
-212.0,-6.061
-211.0,-6.048
-210.0,-6.035
-209.0,-6.021
-208.0,-6.007
-207.0,-5.994
-206.0,-5.98
-205.0,-5.965
-204.0,-5.951
-203.0,-5.936
-202.0,-5.922
-201.0,-5.907
-200.0,-5.891
-199.0,-5.876
-198.0,-5.861
-197.0,-5.845
-196.0,-5.829
-195.0,-5.813
-194.0,-5.797
-193.0,-5.78
-192.0,-5.763
-191.0,-5.747
-190.0,-5.73
-189.0,-5.713
-188.0,-5.695
-187.0,-5.678
-186.0,-5.66
-185.0,-5.642
-184.0,-5.624
-183.0,-5.606
-182.0,-5.588
-181.0,-5.569
-180.0,-5.55
-179.0,-5.531
-178.0,-5.512
-177.0,-5.493
-176.0,-5.474
-175.0,-5.454
-174.0,-5.435
-173.0,-5.415
-172.0,-5.395
-171.0,-5.374
-170.0,-5.354
-169.0,-5.333
-168.0,-5.313
-167.0,-5.292
-166.0,-5.271
-165.0,-5.25
-164.0,-5.228
-163.0,-5.207
-162.0,-5.185
-161.0,-5.163
-160.0,-5.141
-159.0,-5.119
-158.0,-5.097
-157.0,-5.074
-156.0,-5.052
-155.0,-5.029
-154.0,-5.006
-153.0,-4.983
-152.0,-4.96
-151.0,-4.936
-150.0,-4.913
-149.0,-4.889
-148.0,-4.865
-147.0,-4.841
-146.0,-4.817
-145.0,-4.793
-144.0,-4.768
-143.0,-4.744
-142.0,-4.719
-141.0,-4.694
-140.0,-4.669
-139.0,-4.644
-138.0,-4.618
-137.0,-4.593
-136.0,-4.567
-135.0,-4.542
-134.0,-4.516
-133.0,-4.49
-132.0,-4.463
-131.0,-4.437
-130.0,-4.411
-129.0,-4.384
-128.0,-4.357
-127.0,-4.33
-126.0,-4.303
-125.0,-4.276
-124.0,-4.249
-123.0,-4.221
-122.0,-4.194
-121.0,-4.166
-120.0,-4.138
-119.0,-4.11
-118.0,-4.082
-117.0,-4.054
-116.0,-4.025
-115.0,-3.997
-114.0,-3.968
-113.0,-3.939
-112.0,-3.911
-111.0,-3.882
-110.0,-3.852
-109.0,-3.823
-108.0,-3.794
-107.0,-3.764
-106.0,-3.734
-105.0,-3.705
-104.0,-3.675
-103.0,-3.645
-102.0,-3.614
-101.0,-3.584
-100.0,-3.554
-99.0,-3.523
-98.0,-3.492
-97.0,-3.462
-96.0,-3.431
-95.0,-3.4
-94.0,-3.368
-93.0,-3.337
-92.0,-3.306
-91.0,-3.274
-90.0,-3.243
-89.0,-3.211
-88.0,-3.179
-87.0,-3.147
-86.0,-3.115
-85.0,-3.083
-84.0,-3.05
-83.0,-3.018
-82.0,-2.986
-81.0,-2.953
-80.0,-2.92
-79.0,-2.887
-78.0,-2.854
-77.0,-2.821
-76.0,-2.788
-75.0,-2.755
-74.0,-2.721
-73.0,-2.688
-72.0,-2.654
-71.0,-2.62
-70.0,-2.587
-69.0,-2.553
-68.0,-2.519
-67.0,-2.485
-66.0,-2.45
-65.0,-2.416
-64.0,-2.382
-63.0,-2.347
-62.0,-2.312
-61.0,-2.278
-60.0,-2.243
-59.0,-2.208
-58.0,-2.173
-57.0,-2.138
-56.0,-2.103
-55.0,-2.067
-54.0,-2.032
-53.0,-1.996
-52.0,-1.961
-51.0,-1.925
-50.0,-1.889
-49.0,-1.854
-48.0,-1.818
-47.0,-1.782
-46.0,-1.745
-45.0,-1.709
-44.0,-1.673
-43.0,-1.637
-42.0,-1.6
-41.0,-1.564
-40.0,-1.527
-39.0,-1.49
-38.0,-1.453
-37.0,-1.417
-36.0,-1.38
-35.0,-1.343
-34.0,-1.305
-33.0,-1.268
